,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
10825,0,1,430.447876181,3,1,29.0,55.810643,http://www.cian.ru/rent/flat/150281281/,,37.784614,10,,5,29000.0,29000.0,косметический,2,Гольяново,Щелковская,0,43.0,1
10826,1,0,423.034773411,8,11,34.0,55.809707,http://www.cian.ru/rent/flat/151577849/,12.0,37.450297,12,1,17,45000.0,45000.0,евроремонт,2,Щукино,Щукинская,0,55.0,1
10827,0,0,257.983984753,3,2,40.0,55.722497,http://www.cian.ru/rent/flat/150848007/,,37.816711,9,,9,40000.0,40000.0,косметический,3,Вешняки,Выхино,0,64.0,0
10828,1,1,853.647353601,5,2,28.0,55.643952,http://www.cian.ru/rent/flat/151078684/,,37.606739,3,1,5,45000.0,45000.0,евроремонт,2,Нагорный,Чертановская,0,45.0,1
10829,1,1,524.481749463,1,6,35.0,55.822493,http://www.cian.ru/rent/flat/151478063/,10.0,37.492716,5,1,8,33000.0,33000.0,косметический,2,Войковский,Войковская,0,60.0,1
10830,1,0,296.806797079,4,5,33.0,55.717447,http://www.cian.ru/rent/flat/151001731/,,37.729628,15,1,9,60000.0,60000.0,дизайнерский,2,Текстильщики,Текстильщики,0,50.0,1
10831,1,0,858.966240484,2,12,20.0,55.864313,http://www.cian.ru/rent/flat/151605227/,,37.659811,11,1,16,32000.0,32000.0,евроремонт,1,Бабушкинский,Бабушкинская,0,40.0,1
10832,0,1,498.364585914,3,1,,55.819206,http://www.cian.ru/rent/flat/151613867/,,37.8002,15,1,9,30000.0,30000.0,,1,Гольяново,Щелковская,0,33.0,1
10833,1,1,210.134639449,7,7,20.0,55.782709,http://www.cian.ru/rent/flat/151311002/,10.0,37.477309,10,,14,50000.0,50000.0,,1,Хорошёво-Мнёвники,Октябрьское поле,0,40.0,0
10834,1,1,188.558230855,1,5,29.0,55.77996,http://www.cian.ru/rent/flat/151541829/,,37.526744,7,1,5,45000.0,45000.0,евроремонт,2,Хорошёвский,Полежаевская,0,43.0,1
10835,1,1,1371.58735266,9,7,20.0,55.573576,http://www.cian.ru/rent/flat/151621637/,,37.486311,,,17,32000.0,32000.0,косметический,1,поселение Сосенское,,0,38.0,
10836,1,1,784.108007818,8,10,40.0,55.854997,http://www.cian.ru/rent/flat/150943981/,,37.411634,15,,12,35000.0,35000.0,косметический,2,Северное Тушино,Сходненская,0,50.0,1
10837,0,0,422.591321611,7,1,19.0,55.809651,http://www.cian.ru/rent/flat/151421698/,,37.406639,10,1,16,35000.0,35000.0,косметический,1,Строгино,Строгино,0,38.0,1
10838,0,1,436.333929651,3,1,31.8,55.811386,http://www.cian.ru/rent/flat/150426539/,,37.787713,10,1,5,30000.0,30000.0,косметический,2,Гольяново,Щелковская,0,45.0,1
10839,1,0,132.419285131,0,4,90.0,55.738769,http://www.cian.ru/rent/flat/149146438/,20.0,37.603577,10,,6,340000.0,340000.0,евроремонт,3,Хамовники,Кропоткинская,0,120.0,1
10840,1,,474.688398024,6,4,32.0,55.69419,http://www.cian.ru/rent/flat/151583293/,,37.573726,10,,5,43000.0,43000.0,косметический,2,,Академическая,0,45.0,1
10841,1,0,790.921997626,8,12,31.0,55.855846,http://www.cian.ru/rent/flat/151549062/,,37.361058,2,,17,40000.0,40000.0,евроремонт,2,Митино,Пятницкое шоссе,0,57.0,1
10842,1,,1769.32806375,9,17,15.0,55.517974,http://www.cian.ru/rent/flat/151279327/,,37.343793,10,1,17,20000.0,20000.0,косметический,1,,Теплый Стан,0,36.0,0
10843,1,1,535.780390513,2,3,38.0,55.823914,http://www.cian.ru/rent/flat/151541946/,10.0,37.657826,18,1,8,43000.0,43000.0,евроремонт,2,Алексеевский,ВДНХ,0,58.0,1
10844,0,1,73.5448611616,0,2,100.0,55.765265,http://www.cian.ru/rent/flat/36080789/,15.0,37.626511,6,,4,170000.0,170000.0,евроремонт,5,Мещанский,Трубная,0,150.0,1
10845,1,0,189.672297197,7,14,52.0,55.780102,http://www.cian.ru/rent/flat/150945522/,15.0,37.452103,12,1,17,60000.0,60000.0,косметический,3,Хорошёво-Мнёвники,Полежаевская,0,80.0,0
10846,1,1,197.974476078,8,11,38.0,55.78116,http://www.cian.ru/rent/flat/150969394/,12.0,37.451411,10,,18,65000.0,65000.0,евроремонт,2,Хорошёво-Мнёвники,Октябрьское поле,0,74.0,0
10847,1,1,131.598991548,0,3,71.0,55.738875,http://www.cian.ru/rent/flat/151070759/,12.0,37.677831,10,,8,67777.0,67777.0,евроремонт,3,Таганский,Таганская,0,93.0,1
10848,1,1,134.0001653,7,16,32.0,55.772998,http://www.cian.ru/rent/flat/151232607/,7.2,37.464832,7,,24,60000.0,60000.0,евроремонт,2,Хорошёво-Мнёвники,Октябрьское поле,0,52.0,0
10849,1,0,1329.11452433,9,8,68.0,55.579429,http://www.cian.ru/rent/flat/150778514/,24.0,37.482421,,,9,55000.0,55000.0,евроремонт,4,поселение Сосенское,,0,130.0,
10850,0,1,228.743730692,7,19,12.0,55.785078,http://www.cian.ru/rent/flat/151392610/,,37.464886,7,,23,60000.0,60000.0,дизайнерский,1,Хорошёво-Мнёвники,Полежаевская,0,45.0,0
10851,1,1,45.2113094539,0,5,100.0,55.761634,http://www.cian.ru/rent/flat/151042907/,,37.592069,10,,6,,~ 387 704 руб,дизайнерский,3,Пресненский,Баррикадная,0,140.0,1
10852,1,1,100.002687513,0,9,90.0,55.742955,http://www.cian.ru/rent/flat/150332159/,20.0,37.580508,9,,14,295000.0,295000.0,дизайнерский,3,Хамовники,Смоленская,0,150.0,1
10853,1,0,355.054084037,3,3,17.0,55.801111,http://www.cian.ru/rent/flat/150265964/,,37.816953,5,1,5,29000.0,29000.0,косметический,1,Восточное Измайлово,Первомайская,0,28.0,0
10854,1,1,636.940018596,1,6,30.0,55.83661,http://www.cian.ru/rent/flat/151354466/,,37.484774,4,,9,30000.0,30000.0,косметический,2,Войковский,Водный стадион,0,50.0,1
10855,0,1,1373.46420896,9,5,34.0,55.573317,http://www.cian.ru/rent/flat/151592886/,,37.468802,10,,12,27000.0,27000.0,косметический,1,поселение Сосенское,Теплый Стан,0,44.0,0
10856,1,1,2032.21398881,10,1,17.0,55.480368,http://www.cian.ru/rent/flat/149293752/,13.0,37.300269,20,1,14,21000.0,21000.0,косметический,1,Троицк,Теплый Стан,0,46.0,0
10857,0,0,1152.14105693,6,17,20.0,55.603654,http://www.cian.ru/rent/flat/150768843/,,37.534263,4,,22,35000.0,35000.0,косметический,1,Ясенево,Ясенево,0,40.0,1
10858,1,0,423.59701785,8,8,44.0,55.809778,http://www.cian.ru/rent/flat/151547868/,12.0,37.451842,7,1,17,50000.0,50000.0,евроремонт,2,Щукино,Щукинская,0,56.0,1
10859,1,1,784.838286664,1,6,34.0,55.855088,http://www.cian.ru/rent/flat/151462613/,,37.474507,1,1,9,50000.0,50000.0,отсутствует,2,Левобережный,Речной вокзал,0,55.0,1
10860,1,0,856.568658972,8,4,31.0,55.864015,http://www.cian.ru/rent/flat/151591551/,,37.431873,9,,17,40000.0,40000.0,косметический,2,Северное Тушино,Планерная,0,50.0,1
10861,1,0,533.732937972,4,4,70.0,55.686426,http://www.cian.ru/rent/flat/151494329/,10.0,37.845223,7,1,4,70000.0,70000.0,косметический,4,Выхино-Жулебино,Жулебино,0,102.0,1
10862,1,1,687.519837159,5,8,30.0,55.666096,http://www.cian.ru/rent/flat/151392508/,10.0,37.614473,5,,12,35000.0,35000.0,,2,Нагорный,Нагорная,0,47.0,1
10863,1,0,186.494988792,7,3,33.0,55.779697,http://www.cian.ru/rent/flat/151299430/,,37.462963,20,,5,45000.0,45000.0,,2,Хорошёво-Мнёвники,Октябрьское поле,0,43.0,1
10864,1,0,860.704237794,6,17,20.0,55.643007,http://www.cian.ru/rent/flat/151604464/,,37.600073,3,1,24,37000.0,37000.0,отсутствует,1,Зюзино,Чертановская,0,39.0,1
10865,0,,45.1235144834,0,50,,55.750028,http://www.cian.ru/rent/flat/151555606/,,37.534397,7,1,85,300000.0,300000.0,дизайнерский,2,,Выставочная,0,92.0,1
10866,0,1,20.5081814885,0,5,21.0,55.753195,http://www.cian.ru/rent/flat/150151245/,,37.584146,9,,12,55000.0,55000.0,косметический,1,Арбат,Смоленская,0,35.0,1
10867,0,,149.143723282,1,21,34.0,55.774932,http://www.cian.ru/rent/flat/151451609/,12.0,37.548663,2,,36,85000.0,85000.0,евроремонт,2,,Беговая,0,56.0,1
10868,0,0,901.282849305,5,2,34.0,55.637566,http://www.cian.ru/rent/flat/150996928/,12.0,37.657574,1,1,22,37000.0,37000.0,косметический,2,Царицыно,Кантемировская,0,55.0,1
10869,0,1,992.882310528,1,3,27.0,55.880919,http://www.cian.ru/rent/flat/151551962/,,37.521578,8,,9,33000.0,33000.0,косметический,2,Дмитровский,Петровско-Разумовская,0,43.0,0
10870,1,1,501.176088814,1,3,19.0,55.81956,http://www.cian.ru/rent/flat/151552250/,,37.517464,19,,6,30000.0,30000.0,косметический,1,Войковский,Войковская,0,26.0,1
10871,1,0,530.754646726,2,13,20.0,55.823282,http://www.cian.ru/rent/flat/31624896/,10.0,37.595869,12,1,18,35000.0,35000.0,косметический,1,Марфино,Тимирязевская,0,39.0,1
10872,1,0,504.2261927,3,5,19.0,55.819944,http://www.cian.ru/rent/flat/151423104/,10.0,37.834012,7,,16,27000.0,27000.0,,1,Гольяново,Щелковская,0,36.0,0
10873,1,1,52.9175370704,0,4,97.0,55.762622,http://www.cian.ru/rent/flat/137884196/,12.0,37.611113,6,,9,220000.0,220000.0,евроремонт,4,Тверской,Тверская,0,173.0,1
10874,1,0,1123.65745676,2,1,22.0,55.897064,http://www.cian.ru/rent/flat/151458175/,,37.563952,10,,12,40000.0,40000.0,дизайнерский,2,Лианозово,Алтуфьево,0,45.0,1
10875,1,0,799.271157731,7,3,20.0,55.856886,http://www.cian.ru/rent/flat/151567867/,,37.417077,15,,5,30000.0,30000.0,косметический,1,Северное Тушино,Сходненская,0,36.0,1
10876,1,0,1544.44243131,6,11,34.0,55.549592,http://www.cian.ru/rent/flat/151557365/,,37.535089,5,1,17,39000.0,39000.0,косметический,2,Южное Бутово,Бульвар Адмирала Ушакова,0,56.0,1
10877,1,1,197.974476078,7,6,38.0,55.78116,http://www.cian.ru/rent/flat/151580644/,12.0,37.451411,5,,17,50000.0,50000.0,евроремонт,2,Хорошёво-Мнёвники,Октябрьское поле,0,80.0,0
10878,1,,1873.45680834,9,10,38.0,55.503165,http://www.cian.ru/rent/flat/151467432/,10.0,37.536993,10,1,18,28000.0,28000.0,евроремонт,2,,Бунинская аллея,0,56.0,0
10879,0,1,502.987045583,1,1,36.0,55.819788,http://www.cian.ru/rent/flat/151168358/,,37.571444,5,,5,45000.0,45000.0,косметический,2,Тимирязевский,Тимирязевская,0,45.0,1
10880,1,1,469.496523062,2,3,37.0,55.815569,http://www.cian.ru/rent/flat/151562850/,,37.592078,10,,7,43000.0,43000.0,,2,Бутырский,Бутырская,0,58.0,1
10881,1,1,592.264404939,5,22,46.5,55.678707,http://www.cian.ru/rent/flat/151453393/,21.0,37.634631,10,1,33,150000.0,150000.0,дизайнерский,2,Нагатино-Садовники,Нагатинская,0,83.1,1
10882,1,1,1219.66289397,8,15,40.0,55.908873,http://www.cian.ru/rent/flat/150977009/,12.0,37.388762,12,1,18,50000.0,50000.0,евроремонт,2,Куркино,Планерная,0,78.0,0
10883,0,1,919.300633156,1,1,25.0,55.871804,http://www.cian.ru/rent/flat/150394217/,,37.469737,15,,9,28000.0,28000.0,,1,Левобережный,Речной вокзал,0,40.0,1
10884,1,0,583.723439569,2,12,33.0,55.829937,http://www.cian.ru/rent/flat/150401376/,10.0,37.575334,8,,22,40000.0,40000.0,косметический,2,Бутырский,Петровско-Разумовская,0,57.0,1
10885,1,1,259.394068814,3,3,34.0,55.788976,http://www.cian.ru/rent/flat/151616733/,10.0,37.738108,4,,5,32000.0,32000.0,косметический,2,Соколиная Гора,Измайлово,0,47.0,1
10886,1,0,1289.3925251,5,1,30.5,55.584889,http://www.cian.ru/rent/flat/151527032/,,37.654143,15,,9,30000.0,30000.0,косметический,2,Бирюлёво Западное,Пражская,0,43.0,0
10887,1,0,1079.08633501,5,9,32.0,55.61358,http://www.cian.ru/rent/flat/151488460/,,37.598142,6,1,9,39000.0,39000.0,косметический,2,Чертаново Центральное,Пражская,0,45.0,1
10888,0,1,64.8094143539,0,3,60.0,55.764146,http://www.cian.ru/rent/flat/150065858/,14.0,37.597522,5,,12,260000.0,260000.0,евроремонт,3,Пресненский,Пушкинская,0,110.0,1
10889,1,,713.872857352,8,5,33.0,55.846234,http://www.cian.ru/rent/flat/149020766/,,37.453199,5,,12,38000.0,38000.0,,2,,Сходненская,0,52.0,1
10890,1,1,251.273269377,3,7,31.0,55.723369,http://www.cian.ru/rent/flat/150465525/,,37.835692,15,,14,34000.0,34000.0,,2,Вешняки,Выхино,0,47.0,1
10891,1,1,1005.86573908,1,4,20.0,55.882525,http://www.cian.ru/rent/flat/151564257/,10.0,37.529178,5,,12,25000.0,25000.0,косметический,1,Дмитровский,Петровско-Разумовская,0,36.0,0
10892,1,0,495.659550774,4,18,20.0,55.691435,http://www.cian.ru/rent/flat/151488138/,,37.729359,3,,21,30000.0,30000.0,евроремонт,1,Печатники,Печатники,0,40.0,1
10893,1,1,738.843436327,8,9,29.0,55.849352,http://www.cian.ru/rent/flat/151484195/,,37.421776,10,1,12,30000.0,30000.0,косметический,2,Северное Тушино,Сходненская,0,45.0,1
10894,1,0,937.551865592,2,3,45.0,55.874067,http://www.cian.ru/rent/flat/150972010/,10.0,37.591683,15,1,22,42000.0,42000.0,косметический,3,Отрадное,Отрадное,0,56.0,1
10895,0,1,20.0199306198,0,7,100.0,55.758402,http://www.cian.ru/rent/flat/146284910/,,37.549282,15,,22,240000.0,240000.0,дизайнерский,3,Пресненский,Улица 1905 года,0,145.0,1
10896,1,0,290.223369786,3,8,27.0,55.718304,http://www.cian.ru/rent/flat/151583224/,,37.817735,4,,9,32000.0,32000.0,косметический,2,Вешняки,Выхино,0,44.0,1
10897,1,0,617.293668036,2,14,32.0,55.834148,http://www.cian.ru/rent/flat/151451561/,,37.667249,2,1,14,45000.0,45000.0,отсутствует,2,Ростокино,ВДНХ,0,48.0,0
10898,1,1,140.701621463,8,9,60.0,55.773854,http://www.cian.ru/rent/flat/150297382/,,37.471973,5,1,31,150000.0,150000.0,дизайнерский,2,Хорошёво-Мнёвники,Октябрьское поле,0,80.0,0
10899,0,,964.813935662,9,2,18.0,55.629023,http://www.cian.ru/rent/flat/150706437/,,37.468147,26,,4,25000.0,25000.0,евроремонт,1,,Румянцево,0,28.0,1
10900,1,1,456.516346074,6,6,37.0,55.696575,http://www.cian.ru/rent/flat/151200073/,10.0,37.561544,19,1,8,47900.0,47900.0,косметический,2,Гагаринский,Университет,0,60.0,1
10901,1,1,501.620873726,3,8,30.0,55.819616,http://www.cian.ru/rent/flat/147344139/,,37.813486,22,1,12,35000.0,35000.0,косметический,2,Гольяново,Щелковская,0,51.0,1
10902,1,,1512.04395191,1,5,44.0,55.944621,http://www.cian.ru/rent/flat/149563755/,11.0,37.349291,,,17,28000.0,28000.0,косметический,3,,,0,73.0,
10903,1,1,1144.81726874,5,15,22.0,55.604651,http://www.cian.ru/rent/flat/151551431/,14.0,37.661132,5,,16,30000.0,30000.0,косметический,1,Бирюлёво Восточное,Царицыно,0,44.0,0
10904,1,1,43.3134316434,0,2,64.0,55.750261,http://www.cian.ru/rent/flat/150536142/,20.0,37.598447,10,1,8,225000.0,225000.0,дизайнерский,2,Арбат,Кропоткинская,0,97.0,1
10905,1,1,251.273269377,3,7,29.0,55.723369,http://www.cian.ru/rent/flat/150799098/,,37.835692,15,,14,34000.0,34000.0,,2,Вешняки,Выхино,0,48.0,1
10906,1,0,917.895485633,5,7,53.0,55.635335,http://www.cian.ru/rent/flat/150743851/,11.0,37.591809,10,,15,38000.0,38000.0,косметический,2,Чертаново Северное,Чертановская,0,80.0,1
10907,1,0,357.289295459,7,10,30.0,55.801394,http://www.cian.ru/rent/flat/151268452/,10.0,37.402983,4,1,12,55000.0,55000.0,дизайнерский,2,Строгино,Строгино,0,54.0,1
10908,0,0,416.827138887,7,8,56.0,55.808923,http://www.cian.ru/rent/flat/151038567/,12.0,37.462317,1,,22,90000.0,90000.0,отсутствует,4,Щукино,Щукинская,0,94.0,1
10909,1,0,1256.56718973,5,13,45.0,55.589391,http://www.cian.ru/rent/flat/151463666/,10.0,37.595007,10,,16,37000.0,37000.0,косметический,3,Чертаново Южное,Аннино,0,67.0,1
10910,1,0,822.28077572,6,3,,55.648148,http://www.cian.ru/rent/flat/151132167/,,37.596435,5,1,12,50000.0,50000.0,,1,Зюзино,Севастопольская,0,48.0,1
10911,1,1,607.863476993,6,5,32.0,55.676646,http://www.cian.ru/rent/flat/150299619/,,37.529789,24,1,9,45000.0,45000.0,косметический,2,Ломоносовский,Новые Черемушки,0,50.0,1
10912,1,0,1053.54654579,2,12,37.0,55.888417,http://www.cian.ru/rent/flat/149739951/,,37.652903,5,,14,40000.0,40000.0,косметический,2,Северное Медведково,Медведково,0,53.0,1
10913,1,0,333.999032295,8,3,32.0,55.798444,http://www.cian.ru/rent/flat/150640912/,,37.398716,10,,16,44000.0,44000.0,,2,Строгино,Строгино,0,63.0,1
10914,0,,629.550008829,4,6,34.0,55.673778,http://www.cian.ru/rent/flat/151551331/,10.0,37.764671,4,,17,40000.0,40000.0,косметический,2,,Люблино,0,63.0,1
10915,1,1,88.1814129091,0,11,151.0,55.767139,http://www.cian.ru/rent/flat/35921483/,,37.567285,7,1,15,190000.0,190000.0,евроремонт,4,Пресненский,Улица 1905 года,0,180.0,1
10916,1,1,860.108782053,1,12,15.0,55.864455,http://www.cian.ru/rent/flat/151497697/,,37.469099,19,,16,25000.0,25000.0,отсутствует,1,Левобережный,Речной вокзал,0,32.0,1
10917,1,1,544.51407636,3,8,20.0,55.825012,http://www.cian.ru/rent/flat/148863286/,10.0,37.812471,10,,14,24000.0,24000.0,,1,Гольяново,Щелковская,0,40.0,0
10918,1,0,481.336032249,4,3,16.0,55.693317,http://www.cian.ru/rent/flat/150889278/,9.5,37.823529,5,,14,30000.0,30000.0,косметический,1,Выхино-Жулебино,Лермонтовский проспект,0,36.0,0
10919,1,1,907.048094649,1,3,19.0,55.870284,http://www.cian.ru/rent/flat/150740374/,,37.498168,,,12,25000.0,25000.0,косметический,1,Ховрино,,0,36.0,
10920,1,0,911.203110654,5,6,48.0,55.636234,http://www.cian.ru/rent/flat/151484374/,15.0,37.713602,20,,22,45000.0,45000.0,косметический,3,Москворечье-Сабурово,Борисово,0,94.0,1
10921,1,0,926.057836083,1,9,34.0,55.872642,http://www.cian.ru/rent/flat/151176054/,,37.5554,5,,17,30000.0,30000.0,,2,Бескудниковский,Петровско-Разумовская,0,55.0,0
10922,1,0,1007.70005845,5,9,20.0,55.623239,http://www.cian.ru/rent/flat/151456771/,12.0,37.588826,15,1,16,27000.0,27000.0,косметический,1,Чертаново Центральное,Южная,0,35.0,1
10923,0,1,200.752961279,8,4,50.0,55.781514,http://www.cian.ru/rent/flat/151199910/,17.0,37.472216,9,,25,75000.0,75000.0,евроремонт,2,Хорошёво-Мнёвники,Октябрьское поле,0,80.0,0
10924,1,0,924.961096265,1,15,31.0,55.872506,http://www.cian.ru/rent/flat/151383404/,10.0,37.557403,9,,17,35000.0,35000.0,косметический,2,Бескудниковский,Петровско-Разумовская,0,52.0,0
10925,1,1,161.483267905,0,4,86.0,55.776507,http://www.cian.ru/rent/flat/150670828/,20.0,37.589778,8,1,14,200000.0,200000.0,дизайнерский,4,Тверской,Маяковская,0,140.0,1
10926,1,1,138.204015034,0,6,28.0,55.773535,http://www.cian.ru/rent/flat/150805140/,,37.580131,3,1,8,65000.0,65000.0,дизайнерский,1,Пресненский,Белорусская,0,40.0,1
10927,1,0,651.552259145,7,7,20.0,55.83844,http://www.cian.ru/rent/flat/151578212/,,37.400369,10,,17,32000.0,32000.0,,1,Южное Тушино,Сходненская,0,40.0,0
10928,0,1,405.049397275,7,3,80.0,55.807435,http://www.cian.ru/rent/flat/150976128/,15.0,37.448662,14,,38,149900.0,149900.0,дизайнерский,4,Щукино,Щукинская,0,134.0,1
10929,1,1,34.3504427841,0,8,38.0,55.760241,http://www.cian.ru/rent/flat/28351138/,12.0,37.611347,5,1,8,118000.0,118000.0,косметический,2,Тверской,Тверская,0,60.0,1
10930,1,1,165.80947293,7,4,30.0,55.777059,http://www.cian.ru/rent/flat/151498574/,,37.497935,,1,5,35000.0,35000.0,косметический,2,Хорошёво-Мнёвники,,0,45.0,
10931,1,,671.303102673,1,11,32.0,55.840912,http://www.cian.ru/rent/flat/151532239/,,37.495231,5,1,25,60000.0,60000.0,дизайнерский,2,,Водный стадион,0,46.0,1
10932,1,0,149.986479966,3,3,48.0,55.736498,http://www.cian.ru/rent/flat/151552286/,,37.822523,18,,9,45000.0,45000.0,косметический,3,Вешняки,Новогиреево,0,60.0,1
10933,1,0,1165.31885614,5,7,41.0,55.601859,http://www.cian.ru/rent/flat/150364321/,,37.588377,15,1,9,38000.0,38000.0,косметический,3,Чертаново Южное,Пражская,0,58.0,1
10934,1,0,547.370245028,2,15,50.0,55.825371,http://www.cian.ru/rent/flat/151344500/,10.0,37.597513,5,,20,80000.0,80000.0,евроремонт,3,Марфино,ВДНХ,0,82.0,0
10935,1,1,170.939194273,4,6,19.0,55.733787,http://www.cian.ru/rent/flat/150783565/,,37.745672,20,,9,25000.0,25000.0,косметический,1,Нижегородский,Авиамоторная,0,39.0,0
10936,1,1,29.3717976509,0,6,50.0,55.752055,http://www.cian.ru/rent/flat/151149747/,13.0,37.581792,5,,6,130000.0,130000.0,,2,Арбат,Смоленская,0,80.0,1
10937,1,1,771.778842186,6,5,20.0,55.654889,http://www.cian.ru/rent/flat/151551286/,10.0,37.604205,4,1,17,40000.0,40000.0,евроремонт,1,Зюзино,Севастопольская,0,40.0,1
10938,1,0,633.834923391,8,3,17.0,55.836221,http://www.cian.ru/rent/flat/151490837/,,37.353001,13,1,17,35000.0,35000.0,евроремонт,1,Митино,Митино,0,38.0,1
10939,1,1,537.673242056,2,10,27.0,55.824152,http://www.cian.ru/rent/flat/150901886/,,37.647549,5,1,12,40000.0,40000.0,евроремонт,2,Алексеевский,ВДНХ,0,45.0,1
10940,0,0,669.648666185,7,3,20.0,55.840705,http://www.cian.ru/rent/flat/151612697/,,37.366565,7,1,7,32000.0,32000.0,косметический,1,Митино,Митино,0,39.5,1
10941,1,1,258.670227338,2,12,20.0,55.788884,http://www.cian.ru/rent/flat/151147024/,11.0,37.611841,8,,16,39900.0,39900.0,косметический,1,Марьина Роща,Достоевская,0,44.0,1
10942,1,1,1852.83232904,9,9,18.0,55.506107,http://www.cian.ru/rent/flat/150646611/,,37.333651,20,1,9,20000.0,20000.0,евроремонт,1,поселение Десёновское,Теплый Стан,0,38.0,0
10943,1,0,965.753334192,2,3,28.0,55.877561,http://www.cian.ru/rent/flat/151275891/,,37.570806,15,,9,30000.0,30000.0,евроремонт,1,Алтуфьевский,Бибирево,0,36.0,1
10944,1,0,90.4221388674,3,6,18.0,55.744191,http://www.cian.ru/rent/flat/151451920/,10.0,37.803317,15,1,14,38000.0,38000.0,евроремонт,1,Новогиреево,Перово,0,43.0,1
10945,1,0,551.714751763,2,3,20.0,55.825917,http://www.cian.ru/rent/flat/151412444/,8.5,37.598178,8,1,16,38000.0,38000.0,евроремонт,1,Марфино,Фонвизинская,0,38.0,1
10946,0,0,400.088207502,7,25,70.0,55.806808,http://www.cian.ru/rent/flat/149611333/,20.0,37.423482,7,,33,140000.0,140000.0,дизайнерский,2,Строгино,Строгино,0,109.0,0
10947,1,0,419.551427475,4,16,32.0,55.70142,http://www.cian.ru/rent/flat/149952611/,12.0,37.930033,,1,17,25000.0,25000.0,евроремонт,2,Некрасовка,,0,54.0,
10948,1,0,220.988886633,7,3,17.0,55.784091,http://www.cian.ru/rent/flat/151117538/,,37.476636,20,,9,35000.0,35000.0,косметический,1,Хорошёво-Мнёвники,Октябрьское поле,0,32.0,1
10949,1,0,1401.14202547,6,8,17.0,55.569494,http://www.cian.ru/rent/flat/151469792/,12.0,37.566126,4,,12,25000.0,25000.0,,1,Северное Бутово,Бульвар Дмитрия Донского,0,37.0,1
10950,1,0,684.837208083,4,11,20.0,55.666452,http://www.cian.ru/rent/flat/151429938/,,37.755724,10,,19,28000.0,28000.0,косметический,1,Марьино,Братиславская,0,39.0,1
10951,0,1,88.3365154524,0,3,70.0,55.74446,http://www.cian.ru/rent/flat/151271196/,10.0,37.613018,8,1,12,170000.0,170000.0,евроремонт,3,Якиманка,Кропоткинская,0,115.0,1
10952,1,0,581.002141475,5,11,20.1,55.680194,http://www.cian.ru/rent/flat/150693518/,10.0,37.639312,15,,12,25000.0,25000.0,косметический,1,Нагатино-Садовники,Нагатинская,0,35.5,1
10953,1,,1287.2071851,5,8,19.0,55.585189,http://www.cian.ru/rent/flat/151239250/,,37.677409,,,16,24000.0,24000.0,косметический,1,,,0,35.0,
10954,1,1,20.0199306198,0,15,60.0,55.758402,http://www.cian.ru/rent/flat/149045247/,,37.549282,15,1,22,170000.0,170000.0,евроремонт,3,Пресненский,Улица 1905 года,0,90.0,1
10955,1,1,940.359508684,2,5,46.0,55.874415,http://www.cian.ru/rent/flat/151596669/,,37.678182,14,,12,40000.0,40000.0,косметический,3,Бабушкинский,Бабушкинская,0,68.0,1
10956,1,1,257.639576406,7,17,20.0,55.788753,http://www.cian.ru/rent/flat/151539641/,,37.49117,6,,18,50000.0,50000.0,евроремонт,1,Щукино,Октябрьское поле,0,42.0,1
10957,1,0,980.437730322,1,7,20.0,55.879379,http://www.cian.ru/rent/flat/149849113/,,37.559047,,,16,28000.0,28000.0,косметический,1,Восточное Дегунино,,0,38.0,
10958,1,0,845.862986691,4,10,20.0,55.644994,http://www.cian.ru/rent/flat/151531341/,10.0,37.743732,5,,17,32000.0,32000.0,косметический,1,Марьино,Марьино,0,42.0,1
10959,1,1,452.335193341,3,11,37.9,55.813405,http://www.cian.ru/rent/flat/151265185/,10.0,37.69816,15,1,16,45000.0,45000.0,евроремонт,2,Богородское,Преображенская площадь,0,49.9,0
10960,1,0,725.322282697,7,9,25.0,55.847664,http://www.cian.ru/rent/flat/151140150/,,37.370643,8,,25,29000.0,29000.0,косметический,1,Митино,Митино,0,30.0,1
10961,1,,336.073275552,4,3,18.0,55.71233,http://www.cian.ru/rent/flat/151392510/,,37.74693,12,,16,27000.0,27000.0,,1,,Текстильщики,0,39.0,1
10962,1,,1701.36350126,6,5,46.0,55.527581,http://www.cian.ru/rent/flat/150487656/,12.0,37.514077,17,,17,41000.0,41000.0,косметический,3,,Бунинская аллея,0,75.0,1
10963,1,0,1094.21359098,2,11,32.0,55.893435,http://www.cian.ru/rent/flat/151376655/,8.5,37.626582,26,1,16,35000.0,35000.0,косметический,2,Бибирево,Бибирево,0,54.0,1
10964,0,0,1123.3733504,2,1,27.0,55.897029,http://www.cian.ru/rent/flat/151599983/,,37.602553,15,,16,26000.0,26000.0,косметический,1,Бибирево,Алтуфьево,0,38.0,1
10965,1,0,562.618904924,1,2,42.0,55.827287,http://www.cian.ru/rent/flat/151189823/,,37.570734,10,1,12,55000.0,55000.0,евроремонт,3,Тимирязевский,Тимирязевская,0,65.0,1
10966,0,1,271.983611764,0,2,18.0,55.720677,http://www.cian.ru/rent/flat/151475938/,,37.619369,12,1,8,60000.0,60000.0,дизайнерский,1,Замоскворечье,Октябрьская,0,36.0,1
