,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
14078,0,1,93.4868508357,0,2,50.0,55.767818,http://www.cian.ru/rent/flat/151463043/,,37.631442,10,,4,150000.0,150000.0,дизайнерский,2,Мещанский,Сретенский бульвар,0,77.0,1
14079,1,0,185.537954767,8,3,30.0,55.779575,http://www.cian.ru/rent/flat/151526895/,,37.488431,,,5,40000.0,40000.0,косметический,2,Хорошёво-Мнёвники,,0,45.0,
14080,0,0,1109.17457737,5,1,27.0,55.609497,http://www.cian.ru/rent/flat/151590100/,,37.600118,5,,9,44000.0,44000.0,,2,Чертаново Центральное,Пражская,0,46.0,1
14081,0,1,122.457656486,0,1,81.0,55.740056,http://www.cian.ru/rent/flat/151601071/,10.0,37.593686,8,,3,170000.0,170000.0,косметический,5,Хамовники,Парк Культуры,0,115.0,1
14082,0,0,336.319205387,8,1,19.0,55.798738,http://www.cian.ru/rent/flat/151407100/,,37.405633,9,1,17,27000.0,27000.0,косметический,1,Строгино,Строгино,0,38.0,1
14083,1,1,592.915557843,6,5,40.0,55.678621,http://www.cian.ru/rent/flat/151615756/,10.0,37.517015,8,1,9,55000.0,55000.0,евроремонт,2,Ломоносовский,Проспект Вернадского,0,59.0,0
14084,1,0,619.9182147,2,8,41.0,55.834477,http://www.cian.ru/rent/flat/151417839/,,37.666108,15,,9,40000.0,40000.0,косметический,3,Ростокино,ВДНХ,0,48.0,1
14085,0,1,1.90687405324,0,2,85.0,55.755586,http://www.cian.ru/rent/flat/149847671/,15.0,37.594504,10,1,6,200000.0,200000.0,дизайнерский,3,Пресненский,Арбатская,0,100.0,1
14086,1,0,842.597359164,4,11,20.0,55.645431,http://www.cian.ru/rent/flat/151496425/,,37.71133,,,12,25000.0,25000.0,косметический,1,Марьино,,0,38.0,
14087,0,1,244.14278726,3,8,27.0,55.787037,http://www.cian.ru/rent/flat/151577597/,,37.685763,5,1,12,33000.0,33000.0,косметический,1,Сокольники,Сокольники,0,35.0,1
14088,1,0,1548.52697908,6,7,17.0,55.549022,http://www.cian.ru/rent/flat/151148494/,,37.569099,16,1,14,28000.0,28000.0,косметический,1,Южное Бутово,Улица Скобелевская,0,38.0,1
14089,1,1,1121.27916111,7,8,40.0,55.896771,http://www.cian.ru/rent/flat/151617776/,36.0,37.397907,10,,9,60000.0,60000.0,евроремонт,2,Куркино,Планерная,0,90.0,0
14090,1,1,387.110099199,5,7,20.0,55.705665,http://www.cian.ru/rent/flat/151483493/,10.0,37.616521,6,,16,58000.0,58000.0,евроремонт,1,Даниловский,Тульская,0,42.0,1
14091,0,0,714.130002889,6,6,18.0,55.662562,http://www.cian.ru/rent/flat/151602738/,,37.573914,15,,9,29000.0,29000.0,косметический,1,Черёмушки,Новые Черемушки,0,32.0,1
14092,1,1,393.008100111,3,12,43.0,55.805913,http://www.cian.ru/rent/flat/151577108/,,37.723304,10,,14,40000.0,40000.0,косметический,2,Преображенское,Преображенская площадь,0,54.0,1
14093,1,1,508.166430543,2,5,20.0,55.82044,http://www.cian.ru/rent/flat/151618857/,,37.65222,7,1,9,38000.0,38000.0,отсутствует,1,Алексеевский,ВДНХ,0,40.0,1
14094,0,,45.1235144834,0,29,140.0,55.750028,http://www.cian.ru/rent/flat/148556182/,,37.534397,3,,85,340000.0,340000.0,дизайнерский,3,,Международная,0,160.0,1
14095,1,0,341.907432334,7,4,54.0,55.799446,http://www.cian.ru/rent/flat/149784613/,10.0,37.39214,13,1,17,60000.0,60000.0,косметический,3,Строгино,Строгино,0,74.0,1
14096,1,1,413.343914445,2,7,29.0,55.808483,http://www.cian.ru/rent/flat/151161021/,,37.633724,3,,12,35000.0,35000.0,косметический,2,Останкинский,Алексеевская,0,41.0,1
14097,1,,261.258844499,0,2,18.0,55.789213,http://www.cian.ru/rent/flat/151260859/,,37.599669,15,1,12,50000.0,50000.0,дизайнерский,1,,Новослободская,0,37.0,1
14098,0,1,17.4571053056,0,4,85.0,55.758073,http://www.cian.ru/rent/flat/35056781/,10.0,37.547144,10,,22,130000.0,130000.0,,2,Пресненский,Улица 1905 года,0,94.0,1
14099,1,1,110.231336845,0,6,220.0,55.76996,http://www.cian.ru/rent/flat/149159196/,25.0,37.627607,6,1,7,300000.0,300000.0,евроремонт,6,Мещанский,Сухаревская,0,330.0,1
14100,1,0,886.375496912,1,4,42.0,55.867718,http://www.cian.ru/rent/flat/151454411/,,37.531406,10,,12,35000.0,35000.0,косметический,3,Западное Дегунино,Владыкино,0,65.0,0
14101,0,0,244.876153514,0,2,65.0,55.7242,http://www.cian.ru/rent/flat/151193097/,,37.57554,6,,5,90000.0,90000.0,евроремонт,3,Хамовники,Фрунзенская,0,85.0,1
14102,1,1,266.720215494,7,8,47.0,55.789907,http://www.cian.ru/rent/flat/35574031/,10.0,37.496318,5,,20,100000.0,100000.0,дизайнерский,4,Щукино,Октябрьское поле,0,70.0,1
14103,1,1,398.433984422,4,13,35.0,55.704184,http://www.cian.ru/rent/flat/151370464/,11.0,37.668794,5,1,17,60000.0,60000.0,евроремонт,2,Южнопортовый,Автозаводская,0,60.0,1
14104,1,0,1429.24803794,6,1,45.0,55.565605,http://www.cian.ru/rent/flat/151447793/,10.0,37.572405,5,,17,43000.0,43000.0,,3,Северное Бутово,Бульвар Дмитрия Донского,0,72.0,1
14105,0,1,163.787346244,7,15,58.4,55.776801,http://www.cian.ru/rent/flat/149566463/,30.0,37.471848,,,17,75000.0,75000.0,косметический,3,Хорошёво-Мнёвники,,0,88.4,
14106,1,0,1987.32826624,10,9,37.0,55.486841,http://www.cian.ru/rent/flat/151349981/,,37.303485,,1,9,30000.0,30000.0,косметический,3,Троицк,,0,65.0,
14107,0,0,163.826533144,0,10,90.0,55.776806,http://www.cian.ru/rent/flat/151556320/,30.0,37.639887,5,,28,150000.0,150000.0,косметический,3,Красносельский,Проспект Мира,0,125.0,1
14108,1,1,1156.77771867,7,4,66.0,55.901142,http://www.cian.ru/rent/flat/149799355/,,37.392814,18,,10,60000.0,60000.0,косметический,3,Куркино,Планерная,0,120.0,0
14109,1,1,321.800810966,4,27,30.0,55.714191,http://www.cian.ru/rent/flat/151005292/,15.0,37.670914,7,1,29,90000.0,90000.0,дизайнерский,1,Южнопортовый,Дубровка,0,55.0,1
14110,1,1,900.617560531,2,12,50.0,55.869486,http://www.cian.ru/rent/flat/151455023/,8.5,37.596848,8,1,16,65000.0,65000.0,отсутствует,3,Отрадное,Отрадное,0,70.0,1
14111,1,0,555.69385599,3,7,44.0,55.826417,http://www.cian.ru/rent/flat/150708254/,,37.822406,10,,9,35000.0,35000.0,косметический,3,Гольяново,Щелковская,0,60.0,0
14112,0,0,1277.82876163,5,1,19.0,55.586476,http://www.cian.ru/rent/flat/151141991/,,37.643031,10,1,9,25000.0,25000.0,косметический,1,Бирюлёво Западное,Пражская,0,40.0,0
14113,1,1,34.7479881859,0,9,90.0,55.760292,http://www.cian.ru/rent/flat/150618120/,15.0,37.589805,10,1,10,350000.0,350000.0,евроремонт,4,Пресненский,Маяковская,0,200.0,1
14114,1,1,744.865708342,6,7,36.0,55.658474,http://www.cian.ru/rent/flat/150952927/,10.0,37.563125,19,,12,33000.0,33000.0,косметический,2,Черёмушки,Новые Черемушки,0,51.0,1
14115,1,1,660.515085711,7,5,33.0,55.839562,http://www.cian.ru/rent/flat/151392845/,6.3,37.46449,10,1,5,30000.0,30000.0,косметический,2,Южное Тушино,Сходненская,0,54.0,0
14116,0,1,608.990917863,7,2,38.0,55.833107,http://www.cian.ru/rent/flat/151599570/,,37.456783,15,1,5,50000.0,50000.0,евроремонт,3,Покровское-Стрешнево,Тушинская,0,62.0,1
14117,1,1,397.683125866,7,12,73.0,55.806504,http://www.cian.ru/rent/flat/151451103/,,37.449866,15,,30,125000.0,125000.0,,3,Щукино,Щукинская,0,97.0,1
14118,1,1,250.190265192,8,9,30.0,55.787806,http://www.cian.ru/rent/flat/151264888/,,37.459738,5,,9,43000.0,43000.0,евроремонт,2,Хорошёво-Мнёвники,Октябрьское поле,0,44.0,0
14119,1,0,438.623750547,1,2,35.0,55.811675,http://www.cian.ru/rent/flat/151578432/,,37.562191,18,1,5,35000.0,35000.0,косметический,2,Тимирязевский,Тимирязевская,0,42.0,1
14120,1,1,584.691292016,4,3,31.0,55.679707,http://www.cian.ru/rent/flat/150661828/,,37.754916,6,,5,35000.0,35000.0,косметический,2,Люблино,Люблино,0,47.0,1
14121,0,1,23.8530086495,4,2,51.0,55.758894,http://www.cian.ru/rent/flat/149811137/,,37.706577,15,,6,59000.0,59000.0,евроремонт,3,Лефортово,Авиамоторная,0,77.0,1
14122,1,0,578.388263837,6,15,22.0,55.680539,http://www.cian.ru/rent/flat/151566026/,12.0,37.57439,10,,17,45000.0,45000.0,дизайнерский,1,Академический,Академическая,0,45.0,0
14123,0,0,366.721991596,7,5,16.0,55.802588,http://www.cian.ru/rent/flat/151586468/,,37.392814,10,,14,25000.0,25000.0,косметический,1,Строгино,Строгино,0,30.0,1
14124,1,1,448.198326738,5,5,20.0,55.697666,http://www.cian.ru/rent/flat/151350332/,10.0,37.613242,15,,16,36000.0,36000.0,косметический,1,Донской,Тульская,0,38.0,0
14125,1,1,612.053308868,7,7,92.0,55.833491,http://www.cian.ru/rent/flat/149742065/,14.0,37.357824,15,1,8,90000.0,90000.0,дизайнерский,4,Митино,Митино,0,150.0,0
14126,0,,67.741378849,0,32,96.0,55.747115,http://www.cian.ru/rent/flat/149345848/,10.0,37.539078,4,1,73,350000.0,350000.0,дизайнерский,2,,Деловой центр,0,106.0,1
14127,1,0,6.95738778113,0,5,43.0,55.754937,http://www.cian.ru/rent/flat/150914690/,15.0,37.580634,10,1,18,120000.0,120000.0,дизайнерский,2,Арбат,Баррикадная,0,55.2,1
14128,1,1,752.491340682,2,9,44.0,55.851055,http://www.cian.ru/rent/flat/149085958/,,37.681056,10,1,14,38000.0,38000.0,косметический,3,Ярославский,ВДНХ,0,64.0,0
14129,1,1,93.9959399795,3,2,29.0,55.74373,http://www.cian.ru/rent/flat/151192950/,,37.785755,10,1,5,30000.0,30000.0,косметический,2,Новогиреево,Перово,0,43.0,1
14130,1,1,913.42921308,6,12,25.0,55.635935,http://www.cian.ru/rent/flat/149426510/,,37.526384,8,,14,38000.0,38000.0,косметический,2,Коньково,Коньково,0,40.0,1
14131,1,,612.621735411,5,10,18.0,55.676017,http://www.cian.ru/rent/flat/151528800/,,37.684182,15,,12,35000.0,35000.0,евроремонт,1,,Коломенская,0,36.0,1
14132,0,1,195.510208077,7,34,65.0,55.780846,http://www.cian.ru/rent/flat/150868541/,15.0,37.449147,7,1,46,130000.0,130000.0,евроремонт,3,Хорошёво-Мнёвники,Октябрьское поле,0,110.0,0
14133,1,0,1425.31231818,6,7,50.0,55.56615,http://www.cian.ru/rent/flat/149218076/,12.0,37.564931,12,,14,50000.0,50000.0,косметический,3,Северное Бутово,Улица Старокачаловская,0,80.0,1
14134,0,1,325.728417408,5,1,19.0,55.713679,http://www.cian.ru/rent/flat/151401100/,,37.615866,9,,5,30000.0,30000.0,косметический,1,Даниловский,Тульская,0,35.0,1
14135,1,0,372.48286354,2,11,,55.803317,http://www.cian.ru/rent/flat/149758659/,11.0,37.614689,7,1,22,70000.0,70000.0,,3,Марьина Роща,Марьина роща,0,76.0,1
14136,1,0,790.472496897,8,1,34.0,55.85579,http://www.cian.ru/rent/flat/151423444/,,37.439931,11,,5,35000.0,35000.0,косметический,2,Северное Тушино,Сходненская,0,44.0,1
14137,0,,100.793134369,0,2,75.0,55.742853,http://www.cian.ru/rent/flat/139529321/,10.0,37.601996,5,,6,140000.0,140000.0,дизайнерский,3,,Кропоткинская,0,100.0,1
14138,1,1,291.665708202,7,19,60.0,55.793075,http://www.cian.ru/rent/flat/151197292/,15.0,37.397979,10,1,25,75000.0,75000.0,евроремонт,3,Строгино,Строгино,0,109.0,1
14139,1,,964.533998697,1,11,30.0,55.87741,http://www.cian.ru/rent/flat/151561556/,9.5,37.506999,,1,17,40000.0,40000.0,косметический,2,,,0,60.0,
14140,1,1,258.022457649,0,7,60.0,55.722492,http://www.cian.ru/rent/flat/150628603/,10.0,37.586203,5,1,7,170000.0,170000.0,дизайнерский,3,Хамовники,Фрунзенская,0,100.0,1
14141,0,1,105.697937161,0,3,71.0,55.74222,http://www.cian.ru/rent/flat/150490027/,10.0,37.616629,9,,7,130000.0,130000.0,косметический,3,Якиманка,Третьяковская,0,90.0,1
14142,1,1,927.576078037,6,4,20.0,55.634034,http://www.cian.ru/rent/flat/151366676/,10.0,37.488574,15,,16,35000.0,35000.0,,1,Тёплый Стан,Тропарево,0,38.0,1
14143,0,0,964.574373245,2,1,30.0,55.877415,http://www.cian.ru/rent/flat/151585054/,,37.641387,15,,9,35000.0,35000.0,косметический,2,Южное Медведково,Медведково,0,51.0,1
14144,0,1,255.767205497,1,7,85.0,55.788515,http://www.cian.ru/rent/flat/151528668/,,37.510107,,,9,120000.0,120000.0,евроремонт,3,Хорошёвский,,0,122.0,
14145,1,0,826.752303317,2,5,,55.860307,http://www.cian.ru/rent/flat/151454246/,10.0,37.640929,9,,12,60000.0,60000.0,,2,Свиблово,Свиблово,0,55.0,1
14146,1,1,315.08256876,7,5,,55.796046,http://www.cian.ru/rent/flat/151619147/,,37.494099,5,1,5,75000.0,75000.0,,3,Щукино,Октябрьское поле,0,80.0,1
14147,1,1,608.135840665,6,6,22.0,55.67661,http://www.cian.ru/rent/flat/151612961/,,37.578945,10,,9,30000.0,30000.0,косметический,1,Академический,Профсоюзная,0,37.0,1
14148,0,1,393.245390602,3,7,18.0,55.805943,http://www.cian.ru/rent/flat/151518247/,,37.707296,12,1,9,38000.0,38000.0,отсутствует,1,Богородское,Преображенская площадь,0,40.0,1
14149,1,0,1266.17659527,5,7,20.0,55.588074,http://www.cian.ru/rent/flat/151253994/,,37.672423,5,1,12,22000.0,22000.0,косметический,1,Бирюлёво Восточное,Царицыно,0,40.0,0
14150,1,0,389.006130415,7,4,31.0,55.805407,http://www.cian.ru/rent/flat/150193665/,,37.419476,10,1,17,50000.0,50000.0,евроремонт,2,Строгино,Строгино,0,52.0,1
14151,1,0,110.270436686,8,7,30.0,55.769965,http://www.cian.ru/rent/flat/150673560/,10.0,37.484244,17,1,14,42000.0,42000.0,косметический,2,Хорошёво-Мнёвники,Полежаевская,0,55.0,1
14152,0,1,64.4428771561,0,5,69.0,55.74754,http://www.cian.ru/rent/flat/151346640/,,37.586661,5,,8,110000.0,110000.0,евроремонт,3,Арбат,Смоленская,0,81.0,1
14153,0,0,259.433408629,2,6,30.0,55.788981,http://www.cian.ru/rent/flat/151540598/,,37.613216,9,,9,40000.0,40000.0,косметический,2,Марьина Роща,Достоевская,0,45.0,1
14154,1,1,599.757984701,8,15,37.0,55.831949,http://www.cian.ru/rent/flat/151526552/,9.5,37.459415,24,,25,50000.0,50000.0,косметический,2,Покровское-Стрешнево,Тушинская,0,62.0,0
14155,1,0,284.174720112,7,3,60.0,55.792124,http://www.cian.ru/rent/flat/151172472/,,37.484092,12,,18,120000.0,120000.0,евроремонт,3,Щукино,Октябрьское поле,0,85.0,1
14156,0,1,95.1045023522,0,11,80.0,55.768025,http://www.cian.ru/rent/flat/151510237/,10.0,37.623483,2,1,14,380000.0,380000.0,дизайнерский,1,Мещанский,Трубная,0,128.0,1
14157,1,1,440.905848638,3,4,21.5,55.811963,http://www.cian.ru/rent/flat/150779739/,5.3,37.727329,7,,9,28000.0,28000.0,косметический,1,Богородское,Бульвар Рокоссовского,0,31.9,1
14158,0,1,305.826716058,3,3,10.0,55.794872,http://www.cian.ru/rent/flat/151486358/,12.0,37.79013,12,,9,35000.0,35000.0,,2,Измайлово,Первомайская,0,37.0,1
14159,1,0,902.648102978,1,3,19.0,55.869738,http://www.cian.ru/rent/flat/150296709/,10.0,37.496587,15,,17,28000.0,28000.0,косметический,1,Ховрино,Петровско-Разумовская,0,39.0,0
14160,1,0,703.396344577,7,9,30.0,55.844925,http://www.cian.ru/rent/flat/150636574/,10.0,37.367688,5,,24,48000.0,48000.0,евроремонт,2,Митино,Митино,0,55.0,1
14161,0,1,399.969530445,1,17,105.0,55.806793,http://www.cian.ru/rent/flat/151556420/,15.0,37.516153,2,1,24,130000.0,130000.0,дизайнерский,3,Аэропорт,Сокол,0,105.0,1
14162,0,1,41.8503754137,0,2,27.0,55.761203,http://www.cian.ru/rent/flat/151180153/,,37.61114,5,,9,90000.0,90000.0,,2,Тверской,Охотный ряд,0,50.0,1
14163,1,0,547.370245028,2,15,55.0,55.825371,http://www.cian.ru/rent/flat/151070527/,10.0,37.597513,7,,20,79500.0,79500.0,евроремонт,3,Марфино,Фонвизинская,0,85.0,1
14164,1,1,105.264063849,0,4,35.0,55.742276,http://www.cian.ru/rent/flat/149298344/,25.0,37.634362,5,,8,190000.0,190000.0,дизайнерский,2,Замоскворечье,Новокузнецкая,0,63.0,1
14165,0,1,86.8865453938,0,2,132.0,55.744647,http://www.cian.ru/rent/flat/34728682/,18.0,37.593219,13,,6,300000.0,300000.0,евроремонт,5,Хамовники,Кропоткинская,0,185.0,1
14166,1,0,1156.99490829,5,8,21.5,55.602993,http://www.cian.ru/rent/flat/151540735/,8.5,37.71292,11,1,12,27000.0,27000.0,косметический,1,Орехово-Борисово Южное,Домодедовская,0,40.0,1
14167,0,1,65.1684486754,0,3,95.0,55.764192,http://www.cian.ru/rent/flat/149089443/,20.0,37.600226,10,,6,,~ 181 763 руб,,5,Пресненский,Пушкинская,0,145.0,1
14168,0,1,996.928935619,5,3,14.0,55.624693,http://www.cian.ru/rent/flat/151217505/,,37.649346,15,,5,22000.0,22000.0,косметический,1,Царицыно,Царицыно,0,20.0,1
14169,1,,94.5574581423,0,6,60.0,55.767955,http://www.cian.ru/rent/flat/151228553/,20.0,37.588745,10,1,8,225000.0,225000.0,дизайнерский,2,,Маяковская,0,90.0,1
14170,1,0,144.350627712,1,7,37.0,55.77432,http://www.cian.ru/rent/flat/151000244/,11.0,37.534757,10,,18,52000.0,52000.0,евроремонт,2,Хорошёвский,Беговая,0,57.0,1
14171,1,1,73.5448611616,0,2,108.0,55.765265,http://www.cian.ru/rent/flat/19431970/,14.0,37.626511,9,,4,170000.0,170000.0,евроремонт,5,Мещанский,Трубная,0,150.0,1
14172,1,1,665.205356706,7,16,54.0,55.840149,http://www.cian.ru/rent/flat/150972567/,15.0,37.377569,10,,25,60000.0,60000.0,евроремонт,3,Митино,Митино,0,85.0,1
14173,0,1,55.3520718418,0,10,95.0,55.748711,http://www.cian.ru/rent/flat/150792799/,17.0,37.578514,5,,13,300000.0,300000.0,,2,Арбат,Смоленская,0,150.0,1
14174,1,0,1039.9297219,5,4,45.0,55.618883,http://www.cian.ru/rent/flat/151171577/,,37.751601,5,1,9,38000.0,38000.0,косметический,3,Зябликово,Красногвардейская,0,62.0,0
14175,1,1,140.701621463,7,16,34.0,55.773854,http://www.cian.ru/rent/flat/150961957/,16.0,37.471973,26,,31,67000.0,67000.0,евроремонт,1,Хорошёво-Мнёвники,Полежаевская,0,50.0,0
14176,0,0,179.780854525,8,3,42.0,55.778841,http://www.cian.ru/rent/flat/151515792/,10.0,37.4713,10,,6,72000.0,72000.0,евроремонт,3,Хорошёво-Мнёвники,Октябрьское поле,0,90.0,0
14177,1,0,861.577759541,6,4,35.0,55.64289,http://www.cian.ru/rent/flat/150801299/,10.0,37.521758,5,,16,40000.0,40000.0,косметический,2,Коньково,Беляево,0,58.0,1
14178,1,,501.620873726,7,11,,55.819616,http://www.cian.ru/rent/flat/144424026/,,37.461517,11,,30,100000.0,100000.0,,1,,Щукинская,0,55.0,1
14179,1,1,105.797829653,0,8,47.0,55.769393,http://www.cian.ru/rent/flat/151464132/,,37.649534,2,1,26,75000.0,75000.0,косметический,3,Красносельский,Красные ворота,0,73.0,1
14180,0,1,372.285281284,1,7,42.0,55.803292,http://www.cian.ru/rent/flat/151194183/,13.0,37.512272,5,,9,47000.0,47000.0,евроремонт,2,Сокол,Сокол,0,70.0,1
14181,1,0,397.809703512,3,8,32.0,55.80652,http://www.cian.ru/rent/flat/151552029/,,37.764707,5,,9,30000.0,30000.0,евроремонт,2,Гольяново,Щелковская,0,42.0,0
14182,1,1,553.76789577,8,2,34.0,55.826175,http://www.cian.ru/rent/flat/149263300/,,37.454169,15,1,5,40000.0,40000.0,евроремонт,2,Покровское-Стрешнево,Тушинская,0,57.0,1
14183,0,0,100.870627673,0,4,98.0,55.742843,http://www.cian.ru/rent/flat/28679676/,,37.600819,5,,5,190000.0,190000.0,евроремонт,3,Хамовники,Кропоткинская,0,135.0,1
14184,0,0,1066.89762743,5,7,,55.615232,http://www.cian.ru/rent/flat/151253380/,10.0,37.604592,2,1,22,34000.0,34000.0,,1,Чертаново Центральное,Пражская,0,40.0,1
14185,1,,800.772660339,1,3,30.0,55.857073,http://www.cian.ru/rent/flat/151579598/,,37.510915,15,,5,37000.0,37000.0,косметический,2,,Речной вокзал,0,45.0,1
14186,1,0,692.435842377,1,7,18.0,55.843555,http://www.cian.ru/rent/flat/151027759/,10.0,37.553073,,,18,37000.0,37000.0,евроремонт,1,Коптево,,0,40.0,
14187,1,1,642.592355389,8,2,62.0,55.837318,http://www.cian.ru/rent/flat/151345077/,19.0,37.357007,13,1,3,100000.0,100000.0,евроремонт,3,Митино,Митино,0,110.0,1
14188,1,1,389.626197357,4,6,34.0,55.705336,http://www.cian.ru/rent/flat/151466912/,,37.814663,15,1,14,29000.0,29000.0,косметический,2,Выхино-Жулебино,Выхино,0,45.0,1
14189,1,1,369.282218875,3,4,18.0,55.802912,http://www.cian.ru/rent/flat/151419423/,,37.718067,10,,9,34999.0,34999.0,косметический,1,Преображенское,Преображенская площадь,0,38.0,1
14190,1,0,953.239354954,1,9,20.0,55.876011,http://www.cian.ru/rent/flat/151129452/,,37.564518,5,,17,28000.0,28000.0,,1,Восточное Дегунино,Петровско-Разумовская,0,40.0,0
14191,1,0,1170.02592923,2,14,36.0,55.902772,http://www.cian.ru/rent/flat/151563166/,14.0,37.573276,14,1,24,55000.0,55000.0,евроремонт,2,Лианозово,Алтуфьево,0,61.0,1
14192,1,0,910.505694391,2,13,53.0,55.870713,http://www.cian.ru/rent/flat/150980014/,12.0,37.71371,15,,17,60000.0,60000.0,евроремонт,3,Ярославский,ВДНХ,0,90.0,0
14193,0,,2137.22800054,10,1,26.0,55.465136,http://www.cian.ru/rent/flat/150170622/,,36.938168,10,,5,15000.0,15000.0,косметический,1,,Саларьево,0,35.0,0
14194,0,1,239.486030016,0,5,75.0,55.7249,http://www.cian.ru/rent/flat/149520401/,17.0,37.57687,5,,20,235000.0,235000.0,евроремонт,3,Хамовники,Фрунзенская,0,132.0,1
14195,1,1,48.2529399766,0,4,96.0,55.762024,http://www.cian.ru/rent/flat/150366761/,15.0,37.638198,5,,5,250000.0,250000.0,,5,Басманный,Чистые пруды,0,135.0,1
14196,0,0,840.233389032,1,3,,55.861984,http://www.cian.ru/rent/flat/151422093/,10.0,37.477211,7,1,26,43000.0,43000.0,,2,Левобережный,Речной вокзал,0,56.0,1
14197,1,1,972.65038382,2,6,20.0,55.878415,http://www.cian.ru/rent/flat/150779572/,,37.681586,15,,9,24999.0,24999.0,косметический,1,Лосиноостровский,Бабушкинская,0,35.0,1
14198,0,0,529.951569791,2,1,20.0,55.823181,http://www.cian.ru/rent/flat/151568238/,,37.62634,14,,12,30000.0,30000.0,косметический,1,Останкинский,ВДНХ,0,38.0,1
14199,1,0,374.769970856,4,8,32.0,55.707278,http://www.cian.ru/rent/flat/151577817/,,37.744253,15,,9,40000.0,40000.0,косметический,2,Текстильщики,Кузьминки,0,45.0,1
14200,1,0,380.039553246,7,12,34.0,55.804273,http://www.cian.ru/rent/flat/151586064/,10.0,37.396793,5,1,22,37000.0,37000.0,евроремонт,2,Строгино,Строгино,0,54.0,1
14201,1,0,690.69179202,6,6,30.0,55.665675,http://www.cian.ru/rent/flat/151489152/,,37.56945,10,,9,43000.0,43000.0,,2,Черёмушки,Новые Черемушки,0,45.0,1
14202,1,,113.719294104,0,5,36.0,55.770406,http://www.cian.ru/rent/flat/150879873/,14.0,37.604789,10,,6,84000.0,84000.0,,2,,Тверская,0,70.0,1
14203,0,0,146.220479528,3,10,19.0,55.736985,http://www.cian.ru/rent/flat/151474079/,,37.83094,17,,12,35000.0,35000.0,евроремонт,1,Вешняки,Новогиреево,0,37.0,1
14204,0,0,800.638751164,5,3,20.0,55.651039,http://www.cian.ru/rent/flat/151581540/,10.0,37.609299,8,,12,30000.0,30000.0,косметический,1,Нагорный,Каховская,0,35.0,1
14205,1,1,725.450414673,8,9,83.0,55.84768,http://www.cian.ru/rent/flat/151520595/,24.0,37.356028,3,1,24,60000.0,60000.0,евроремонт,4,Митино,Митино,0,120.0,1
14206,1,1,80.1122291057,0,3,60.0,55.766106,http://www.cian.ru/rent/flat/149784070/,,37.611473,3,,11,150000.0,150000.0,евроремонт,2,Тверской,Чеховская,0,80.0,1
14207,1,1,142.565208026,0,11,93.0,55.774092,http://www.cian.ru/rent/flat/150667168/,32.0,37.594683,5,,13,250000.0,250000.0,,3,Тверской,Маяковская,0,130.0,1
14208,0,1,569.78462787,1,1,28.0,55.828187,http://www.cian.ru/rent/flat/150888690/,6.5,37.518075,12,1,5,41000.0,41000.0,косметический,2,Коптево,Войковская,0,43.0,1
14209,1,1,75.0972605938,4,8,30.0,55.746167,http://www.cian.ru/rent/flat/151275132/,,37.720115,10,,8,40000.0,40000.0,косметический,2,Лефортово,Авиамоторная,0,48.0,1
14210,1,0,800.488943968,4,10,20.0,55.651059,http://www.cian.ru/rent/flat/151457353/,10.0,37.74057,3,,22,30000.0,30000.0,,1,Марьино,Марьино,0,38.0,1
14211,0,1,55.3520718418,0,7,40.0,55.748711,http://www.cian.ru/rent/flat/150045922/,15.0,37.578514,5,,15,169000.0,169000.0,евроремонт,2,Арбат,Смоленская,0,78.0,1
14212,1,,1294.02447884,5,2,36.0,55.584253,http://www.cian.ru/rent/flat/151443536/,10.0,37.598941,2,1,17,39000.0,39000.0,евроремонт,2,,Аннино,0,53.0,1
14213,1,1,634.688361675,6,5,30.0,55.673098,http://www.cian.ru/rent/flat/149723539/,,37.56503,10,,5,50000.0,50000.0,косметический,2,Черёмушки,Профсоюзная,0,45.0,1
14214,1,0,868.598793738,2,7,20.0,55.86551,http://www.cian.ru/rent/flat/151619306/,,37.616656,10,1,9,30000.0,30000.0,косметический,1,Отрадное,Отрадное,0,38.0,1
14215,0,1,133.131213752,0,7,60.0,55.738677,http://www.cian.ru/rent/flat/151207261/,20.0,37.629071,2,,8,175000.0,175000.0,евроремонт,3,Замоскворечье,Третьяковская,0,100.0,1
14216,1,0,943.332234136,4,12,20.0,55.631915,http://www.cian.ru/rent/flat/151578677/,,37.801305,4,1,12,25000.0,25000.0,отсутствует,1,Капотня,Братиславская,0,40.0,0
14217,0,,103.976185992,8,21,28.0,55.76916,http://www.cian.ru/rent/flat/151268557/,,37.472593,,1,25,69000.0,69000.0,дизайнерский,2,,,0,45.0,
14218,1,0,861.243322147,1,8,20.0,55.864596,http://www.cian.ru/rent/flat/151416959/,,37.565245,,1,17,26000.0,26000.0,косметический,1,Бескудниковский,,0,37.8,
14219,1,0,2044.25347015,10,9,44.0,55.478628,http://www.cian.ru/rent/flat/149701744/,,37.298176,40,1,16,34000.0,34000.0,евроремонт,3,Троицк,Теплый Стан,0,65.0,0
14220,1,0,1123.65745676,2,10,31.0,55.897064,http://www.cian.ru/rent/flat/151423880/,,37.563952,5,,12,34000.0,34000.0,косметический,2,Лианозово,Алтуфьево,0,50.0,0
